"downloaded","language","form","form_type","data_id","child_id","age","measure","vocab","n","first_administration","monolingual","typically_developing"
2023-11-30,"English (American)","WG","WG",195729,5007,12,"comprehension",98,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195735,5010,12,"comprehension",115,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195762,83912,12,"comprehension",76,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195767,83917,12,"comprehension",138,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195771,83921,12,"comprehension",46,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195772,83922,12,"comprehension",22,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195774,83924,12,"comprehension",100,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195780,83930,12,"comprehension",26,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195784,83934,12,"comprehension",26,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195794,83944,12,"comprehension",66,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195796,83946,12,"comprehension",38,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195800,83950,12,"comprehension",65,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195801,83951,12,"comprehension",58,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195815,83965,12,"comprehension",37,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195817,83967,12,"comprehension",186,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195819,83969,12,"comprehension",33,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195824,83974,12,"comprehension",30,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195826,83976,12,"comprehension",25,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195834,83984,12,"comprehension",140,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195837,83987,12,"comprehension",6,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195839,83989,12,"comprehension",144,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195841,83991,12,"comprehension",69,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195844,83994,12,"comprehension",90,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195845,83995,12,"comprehension",220,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195846,83996,12,"comprehension",50,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195849,83999,12,"comprehension",47,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195852,84002,12,"comprehension",130,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195855,84005,12,"comprehension",82,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195857,84007,12,"comprehension",43,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195858,84008,12,"comprehension",35,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195859,84009,12,"comprehension",21,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195861,84011,12,"comprehension",45,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195866,84016,12,"comprehension",98,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195867,84017,12,"comprehension",135,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195870,84020,12,"comprehension",46,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195871,84021,12,"comprehension",42,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195872,84022,12,"comprehension",15,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195874,84024,12,"comprehension",87,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195877,84027,12,"comprehension",38,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195879,84029,12,"comprehension",396,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195882,84032,12,"comprehension",60,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195883,84033,12,"comprehension",20,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195884,84034,12,"comprehension",74,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195886,84036,12,"comprehension",258,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195887,84037,12,"comprehension",92,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195888,84038,12,"comprehension",31,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195890,84040,12,"comprehension",27,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195895,84045,12,"comprehension",37,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195900,84050,12,"comprehension",98,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195907,84057,12,"comprehension",50,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195909,84059,12,"comprehension",109,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195911,84061,12,"comprehension",97,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195912,84062,12,"comprehension",29,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195917,84067,12,"comprehension",72,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195919,84069,12,"comprehension",67,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195920,84070,12,"comprehension",49,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195923,84073,12,"comprehension",8,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195926,84076,12,"comprehension",14,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195927,84077,12,"comprehension",244,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195930,84080,12,"comprehension",18,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195931,84081,12,"comprehension",49,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195932,84082,12,"comprehension",78,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195934,84084,12,"comprehension",29,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195936,84086,12,"comprehension",64,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195938,84088,12,"comprehension",28,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195942,84092,12,"comprehension",226,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195948,84098,12,"comprehension",37,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195950,84100,12,"comprehension",25,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195951,84101,12,"comprehension",26,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195955,84105,12,"comprehension",43,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195956,84106,12,"comprehension",54,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195960,84110,12,"comprehension",85,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195961,84111,12,"comprehension",126,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195963,84113,12,"comprehension",90,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195964,84114,12,"comprehension",65,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195965,84115,12,"comprehension",89,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195967,84117,12,"comprehension",30,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195968,84118,12,"comprehension",39,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195973,84123,12,"comprehension",26,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195975,84125,12,"comprehension",46,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195980,84130,12,"comprehension",27,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195982,84132,12,"comprehension",150,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195983,84133,12,"comprehension",394,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195992,84142,12,"comprehension",62,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195999,84149,12,"comprehension",76,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196000,84150,12,"comprehension",396,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196001,84151,12,"comprehension",202,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196003,84153,12,"comprehension",55,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196005,84155,12,"comprehension",123,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196012,84162,12,"comprehension",45,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196017,84167,12,"comprehension",90,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196019,84169,12,"comprehension",38,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196022,84172,12,"comprehension",125,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196024,84174,12,"comprehension",12,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196028,84178,12,"comprehension",37,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196031,84181,12,"comprehension",41,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196035,84185,12,"comprehension",34,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196036,84186,12,"comprehension",37,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196043,84193,12,"comprehension",122,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196046,84196,12,"comprehension",44,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196051,84201,12,"comprehension",37,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196052,84202,12,"comprehension",110,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196053,84203,12,"comprehension",38,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196057,84207,12,"comprehension",131,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196058,84208,12,"comprehension",44,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196062,84212,12,"comprehension",57,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196064,84214,12,"comprehension",139,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196066,84216,12,"comprehension",37,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196067,84217,12,"comprehension",113,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196070,84220,12,"comprehension",246,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196071,84221,12,"comprehension",86,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196072,84222,12,"comprehension",70,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196073,84223,12,"comprehension",142,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196075,84225,12,"comprehension",21,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196077,84227,12,"comprehension",63,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196080,84230,12,"comprehension",44,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196082,84232,12,"comprehension",117,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196090,84240,12,"comprehension",38,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196092,84242,12,"comprehension",128,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196096,84246,12,"comprehension",42,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196103,84253,12,"comprehension",17,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196105,84255,12,"comprehension",33,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196106,84256,12,"comprehension",35,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196108,84258,12,"comprehension",55,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196111,84261,12,"comprehension",97,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196112,84262,12,"comprehension",80,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196113,84263,12,"comprehension",35,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196114,84264,12,"comprehension",377,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196115,84265,12,"comprehension",83,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196116,84266,12,"comprehension",40,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196117,84267,12,"comprehension",152,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196124,84274,12,"comprehension",18,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196126,84276,12,"comprehension",101,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196128,84278,12,"comprehension",36,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196130,84280,12,"comprehension",53,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196131,84281,12,"comprehension",39,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196136,84286,12,"comprehension",27,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196138,84288,12,"comprehension",68,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196142,84292,12,"comprehension",103,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196145,84295,12,"comprehension",116,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196156,84306,12,"comprehension",16,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196157,84307,12,"comprehension",97,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196162,84312,12,"comprehension",39,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196163,84313,12,"comprehension",53,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196165,84315,12,"comprehension",59,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196168,84318,12,"comprehension",176,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196170,84320,12,"comprehension",48,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196171,84321,12,"comprehension",17,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196174,84324,12,"comprehension",60,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196187,84337,12,"comprehension",59,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196190,84340,12,"comprehension",87,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196194,84344,12,"comprehension",38,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196195,84345,12,"comprehension",56,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196198,84348,12,"comprehension",108,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196203,84353,12,"comprehension",59,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196208,84358,12,"comprehension",364,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196211,84361,12,"comprehension",94,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196214,84364,12,"comprehension",27,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196215,84365,12,"comprehension",32,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196219,84369,12,"comprehension",4,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196220,84370,12,"comprehension",30,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196225,84375,12,"comprehension",10,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196229,84379,12,"comprehension",34,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196231,84381,12,"comprehension",25,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196233,84383,12,"comprehension",69,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196236,84386,12,"comprehension",79,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196237,84387,12,"comprehension",8,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196238,84388,12,"comprehension",46,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196239,84389,12,"comprehension",96,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196240,84390,12,"comprehension",256,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",133835,30740,13,"comprehension",76,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",133837,30742,13,"comprehension",41,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",133839,30744,13,"comprehension",4,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",133840,30745,13,"comprehension",56,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",133841,30746,13,"comprehension",35,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",133843,30748,13,"comprehension",121,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135785,5047,13,"comprehension",28,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135787,5049,13,"comprehension",45,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193358,82597,13,"comprehension",159,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193369,82608,13,"comprehension",73,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193370,82609,13,"comprehension",56,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193373,82612,13,"comprehension",94,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193375,82614,13,"comprehension",31,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193380,82619,13,"comprehension",35,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193384,82623,13,"comprehension",142,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193393,82632,13,"comprehension",14,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193408,82647,13,"comprehension",24,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193409,82648,13,"comprehension",29,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193411,82650,13,"comprehension",26,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193412,82651,13,"comprehension",94,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193419,82658,13,"comprehension",80,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193432,82671,13,"comprehension",40,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193441,82680,13,"comprehension",108,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193445,82684,13,"comprehension",12,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193451,82690,13,"comprehension",62,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193456,82695,13,"comprehension",20,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193463,82702,13,"comprehension",20,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193464,82703,13,"comprehension",15,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193473,82712,13,"comprehension",52,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193474,82713,13,"comprehension",57,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193476,82715,13,"comprehension",61,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193480,82719,13,"comprehension",3,3676,TRUE,TRUE,TRUE
